County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Broome,1993,15252,778,8,82,176,512,14474,2474,11840,160,212756,7168.775498693339,6803.098385004418,365.6771136889206,3.7601759762356877,38.5418037564158,82.72387147718513,240.651262479084,1162.8344206508864,5565.060444828818,75.20351952471376
Broome,1994,15418,874,16,92,198,568,14544,2400,11888,256,210823,7313.243811159125,6898.678037974984,414.5657731841402,7.589304772249707,43.638502440435815,93.91764655659013,269.4203194148646,1138.395715837456,5638.853445781532,121.42887635599531
Broome,1995,14020,840,8,92,234,506,13180,2396,10600,184,207478,6757.342947204041,6352.480744946452,404.8622022575887,3.8558304976913216,44.3420507234502,112.78304205747116,243.88127897897607,1154.8212340585508,5108.975409441001,88.6841014469004
Broome,1996,14966,848,12,86,236,514,14118,2452,11252,414,204415,7321.380524912556,6906.538169899469,414.8423550130861,5.870410684147445,42.07127656972335,115.45141012156643,251.4492576376489,1199.5205831274614,5504.48841816892,202.52916860308687
Broome,1997,14046,766,8,82,198,478,13280,2370,10556,354,202053,6951.6414010185445,6572.532949275685,379.10845174285953,3.959357198358846,40.58341128317818,97.99409065938144,236.5715926019411,1172.9595700138082,5224.371823234498,175.20155602737896
Broome,1998,13096,772,2,52,162,556,12324,2228,9728,368,201072,6513.089838465823,6129.147767963715,383.9420705021087,0.9946685764303334,25.86138298718867,80.568154690857,276.5178642476327,1108.0607941433914,4838.067955757141,183.01901806318136
Broome,1999,12098,772,10,90,188,484,11326,1908,9142,276,200881,6022.47101517814,5638.163888073038,384.30712710510204,4.978071594625674,44.802644351631066,93.58774597896267,240.9386651798826,949.8160602545786,4550.95305180679,137.3947760116686
Broome,2000,12086,840,2,88,206,544,11246,1582,9390,274,200351,6032.413114983205,5613.148923639013,419.2641913441909,0.998248074629026,43.92291528367715,102.81955168678968,271.5234762990951,789.6142270315596,4686.774710383277,136.75998622417657
Broome,2001,11660,886,6,118,186,576,10774,1544,8916,314,200868,5804.80713702531,5363.721448911723,441.085688113587,2.9870362626202285,58.74504649819782,92.59812414122707,286.7554812115419,768.6639982476054,4438.735886253659,156.3215644104586
Broome,2002,12576,936,18,112,256,550,11640,1534,9744,362,201438,6243.112024543531,5778.452923480178,464.65910106335446,8.935751943526048,55.600234315273184,127.08624986348157,273.0368649410737,761.5246378538309,4837.220385428767,179.70790019757942
Broome,2003,12124,814,6,102,244,462,11310,1388,9636,286,201037,6030.730661520019,5625.830071081443,404.90059043857593,2.98452523664798,50.73692902301567,121.37069295701785,229.8084432218945,690.4201714112328,4793.147530056656,142.26236961355372
Broome,2004,11818,656,4,104,178,370,11162,1424,9440,298,200974,5880.362633972553,5553.952252530178,326.41038144237564,1.9903072039169245,51.747987301840034,88.56867057430314,184.10341636231553,708.5493645944251,4697.125001243941,148.2778866918109
Broome,2005,12258,818,12,116,198,492,11440,1502,9730,208,200477,6114.417115180295,5706.390259231732,408.0268559485627,5.9857240481451734,57.86199913207002,98.76444679439537,245.41468597395212,749.2131266928376,4853.424582371045,103.75255016784968
Broome,2006,13250,1008,12,128,232,636,12242,1738,10248,256,200905,6595.156914959807,6093.427241731166,501.7296732286404,5.972972300340957,63.71170453697021,115.47746447325852,316.5675319180707,865.0854881660487,5100.918344491178,127.42340907394042
Broome,2007,12046,918,8,130,218,562,11128,1504,9386,238,200877,5996.704450982443,5539.708378759141,456.9960722233008,3.982536577109375,64.71621937802735,108.52412172623048,279.7731945419336,748.7168764965626,4672.511039093575,118.48046316900393
Broome,2008,13726,1110,4,152,260,694,12616,1920,10442,254,201029,6827.8706057335,6275.71146451507,552.1591412184312,1.9897626710574094,75.61098150018157,129.3345736187316,345.2238234284606,955.0860821075566,5194.275452795368,126.3499296121455
Broome,2009,12342,916,40,84,188,604,11426,1652,9562,212,200935,6142.284818473636,5686.416005175804,455.8688132978326,19.906935078507978,41.80456366486675,93.56259486898749,300.5947196854704,822.1564187423794,4758.752830517332,105.50675591609226
Broome,2010,12414,998,14,90,232,662,11416,1948,9292,176,200693,6185.567010309279,5688.290074890504,497.2769354187739,6.975828753369574,44.8446134145187,115.59944791298153,329.85704533790414,970.6367436831379,4629.957198307863,87.69613289950321
Broome,2011,13286,1042,6,112,252,672,12244,2132,9880,232,200464,6627.623912522947,6107.829834783303,519.7940777396441,2.9930561098252055,55.870380716737166,125.70835661265863,335.222284300423,1063.5326043578896,4928.565727512172,115.73150291324127
Broome,2012,13794,1208,14,118,266,810,12586,2506,9798,282,200667,6874.074960008372,6272.082604513946,601.9923554944261,6.976732596789707,58.80388903008466,132.5579193390044,403.6538145285473,1248.8351348253573,4882.716141667539,140.5313280210498
Broome,2013,13412,1024,16,102,306,600,12388,2324,9806,258,200808,6679.016772240149,6169.076929206008,509.93984303414203,7.967810047408469,50.79478905222899,152.38436715668698,298.7928767778176,1157.3244093860803,4883.271582805466,128.48093701446157
Broome,2014,12636,992,8,92,260,632,11644,1758,9614,272,201029,6285.660277870357,5792.19913544812,493.46114242223763,3.979525342114819,45.76454143432042,129.3345736187316,314.3825020270707,874.5006939297315,4782.394579886484,135.30386163190386
Broome,2015,12918,1246,14,308,296,628,11672,1864,9582,226,200593,6439.905679659809,5818.747413917734,621.1582657420747,6.9793063566525255,153.54473984635555,147.5624772549391,313.0717422841276,929.244789200022,4776.836679246036,112.66594547167648
Broome,2016,10848,1280,10,256,284,730,9568,1986,7204,378,200068,5422.156466801287,4782.373992842434,639.782473958854,4.998300577803547,127.95649479177081,141.95173640962074,364.8759421796589,992.6624947517844,3600.775736249675,188.93576184097407
Broome,2017,11168,1394,8,300,276,810,9774,1580,7904,290,199626,5594.46164327292,4896.155811367256,698.3058319056636,4.007494013805817,150.28102551771812,138.25854347630067,405.75876889783893,791.4800677266489,3959.4040856401466,145.27165800046086
Broome,2018,10268,1204,16,252,220,716,9064,1506,7266,292,199471,5147.615442846329,4544.018930070035,603.5965127762933,8.021216116628482,126.3341538368986,110.29172160364163,358.9494212191246,754.9969669776559,3642.634768963909,146.38719412846982
Broome,2019,10346,1246,6,276,202,762,9100,1460,7354,286,198864,5202.550486764824,4575.991632472444,626.5588542923807,3.017137340091721,138.78831764421918,101.57695711642127,383.17644219164856,734.1700860889855,3698.0046665057525,143.81687987770536
Broome,2020,10362,1320,10,252,156,902,9042,1338,7270,434,198145,5229.503646319615,4563.324837871255,666.1788084483585,5.0468091549118075,127.17959070377755,78.73022281662419,455.22218577304494,675.2630649271998,3669.0302556208835,219.0315173231724
Broome,2021,9296,1302,10,264,168,860,7994,1262,6364,368,198548,4681.991256522352,4026.2304329431677,655.760823579185,5.036565465277917,132.96532828333704,84.61429981666902,433.1446300139009,635.6145617180732,3205.270262102867,185.3456091222274
Broome,2022,10306,1282,8,244,144,886,9024,1260,7300,464,197171,5226.93499551151,4576.737958421877,650.1970370896329,4.0573918071115935,123.7504501169036,73.03305252800868,449.35614263760897,639.039209620076,3702.370023989329,235.32872481247242
Broome,2023,9698,1110,18,182,144,766,8588,1174,7084,330,195934,4949.62589443384,4383.108597793134,566.5172966407056,9.18676697255198,92.88842161135894,73.49413578041585,390.9479722763788,599.181356987557,3615.5031796421245,168.424061163453
Broome,2024,10142,1000,8,186,120,686,9142,1016,7760,366,195893,5177.316187918915,4666.833424369426,510.48276354948877,4.08386210839591,94.94979402020492,61.25793162593865,350.1911757949493,518.6504877662805,3961.3462451440323,186.83669145911287
Cattaraugus,1990,5156,342,2,24,26,290,4814,1112,3532,170,84455,6105.026345391037,5700.076964063702,404.94938132733404,2.3681250370019535,28.417500444023442,30.785625481025395,343.37813036528325,1316.6775205730862,4182.10881534545,201.29062814516607
Cattaraugus,1991,5278,546,2,40,20,484,4732,1120,3480,132,84961,6212.262096726733,5569.614293617072,642.6478031096622,2.354021256811949,47.08042513623898,23.54021256811949,569.6731441484916,1318.2519038146916,4095.9969868527915,155.36540294958866
Cattaraugus,1992,5168,644,2,40,28,574,4524,1158,3248,118,85326,6056.770503715163,5302.018142184093,754.7523615310691,2.3439514333263016,46.879028666526025,32.815320066568226,672.7140613646485,1357.1478798959286,3806.5771277219133,138.29313456625178
Cattaraugus,1993,5388,582,2,20,30,530,4806,1334,3356,116,85523,6300.0596330811595,5619.540942202682,680.5186908784771,2.338552202331537,23.385522023315364,35.07828303497305,619.7163336178571,1559.814318955135,3924.090595512318,135.6360277352291
Cattaraugus,1994,5242,558,6,42,56,454,4684,1362,3218,104,85097,6160.02914321304,5504.306849830194,655.7222933828455,7.050777348202639,49.35544143741847,65.8072552498913,533.508819347333,1600.5264580419991,3781.5669177526825,122.21347403551242
Cattaraugus,1995,5354,558,4,32,54,468,4796,1262,3352,182,85040,6295.860771401693,5639.698965192851,656.1618062088429,4.703668861712136,37.62935089369709,63.49952963311383,550.3292568203199,1484.0075258701786,3941.6745061147694,214.01693320790218
Cattaraugus,1996,4762,502,2,48,48,404,4260,1060,3074,126,85284,5583.696824726795,4995.075277895033,588.6215468317621,2.3451057642699684,56.28253834247924,56.28253834247924,473.71136438253365,1242.9060550630834,3604.427559682942,147.74166314900802
Cattaraugus,1997,4600,462,4,32,30,396,4138,1060,2914,164,84718,5429.778795533417,4884.440142590713,545.338652942704,4.7215467787247105,37.772374229797684,35.41160084043533,467.4331310937463,1251.209896362048,3439.6468283009513,193.5834179277131
Cattaraugus,1998,4192,308,2,30,16,260,3884,1132,2648,104,84519,4959.831517173653,4595.41641524391,364.4151019297436,2.3663318307126207,35.49497746068931,18.930654645700965,307.6231379926407,1339.3438161833435,3133.02334386351,123.0492551970563
Cattaraugus,1999,3432,352,6,20,16,310,3080,614,2368,98,84050,4083.283759666865,3664.485425342058,418.79833432480666,7.138607971445568,23.79535990481856,19.03628792385485,368.8280785246877,730.5175490779297,2817.3706127305177,116.59726353361094
Cattaraugus,2000,3762,388,2,32,30,324,3374,696,2594,84,83927,4482.466905763342,4020.1603774708974,462.3065282924446,2.383023341713632,38.128373467418115,35.74535012570448,386.0497813576084,829.2921229163439,3090.781274202581,100.08698035197256
Cattaraugus,2001,3794,380,2,40,18,320,3414,630,2660,124,83346,4552.108079571905,4096.177381038083,455.93069853382286,2.399635255441173,47.99270510882346,21.596717298970557,383.94164087058766,755.8851054639695,3191.5148897367603,148.7773858373527
Cattaraugus,2002,4204,430,2,48,34,346,3774,728,2944,102,83301,5046.758142159158,4530.557856448302,516.2002857108558,2.400931561445841,57.62235747470018,40.8158365445793,415.36116013013043,873.9390883662861,3534.171258448278,122.44750963373788
Cattaraugus,2003,4650,410,2,44,28,336,4240,886,3276,78,83335,5579.888402231955,5087.8982420351595,491.99016019679607,2.399952000959981,52.79894402111958,33.59932801343973,403.1919361612768,1063.1787364252716,3931.121377572448,93.59812803743925
Cattaraugus,2004,4962,422,6,42,24,350,4540,744,3700,96,82864,5988.125120679668,5478.85692218575,509.2681984939177,7.240780073373238,50.68546051361267,28.963120293492953,422.3788376134389,897.8567290982816,4465.147711913497,115.85248117397181
Cattaraugus,2005,4788,400,2,68,16,314,4388,824,3436,128,82039,5836.248613464328,5348.675629883348,487.5729835809798,2.437864917904899,82.88740720876656,19.502919343239192,382.7447921110691,1004.4003461768184,4188.251928960616,156.02335474591354
Cattaraugus,2006,4478,330,0,42,32,256,4148,882,3168,98,81342,5505.151090457573,5099.456615278699,405.69447517887437,0.0,51.6338422954931,39.340070320375695,314.72056256300556,1084.310688205355,3894.666961717194,120.47896535615057
Cattaraugus,2007,4228,298,4,28,48,218,3930,880,2930,120,81056,5216.146861429135,4848.499802605606,367.6470588235294,4.934859849980261,34.54401894986182,59.21831819976313,268.9498618239242,1085.6691669956572,3614.7848401105407,148.0457954994078
Cattaraugus,2008,3860,430,4,48,40,338,3430,766,2560,104,80761,4779.534676390832,4247.099466326568,532.4352100642636,4.9528856750164065,59.43462810019688,49.52885675016406,418.51883953888637,948.4776067656419,3169.8468320105,128.77502755042659
Cattaraugus,2009,3710,368,2,50,26,290,3342,618,2648,76,80491,4609.210967685828,4152.0169956889595,457.1939719968692,2.4847498478090717,62.11874619522679,32.30174802151794,360.2887279323154,767.7877029730032,3289.8087984992108,94.42049421674473
Cattaraugus,2010,4038,362,2,44,30,286,3676,862,2730,84,80245,5032.089226743099,4580.970776995451,451.1184497476478,2.4923671256776125,54.83207676490746,37.38550688516418,356.40849897189855,1074.2102311670508,3402.0811265499406,104.6794192784597
Cattaraugus,2011,3850,324,2,32,34,256,3526,720,2736,70,79948,4815.630159603743,4410.3667383799475,405.2634212237955,2.501626056937009,40.02601691099214,42.527642967929154,320.2081352879371,900.5853804973233,3422.2244458898285,87.55691199279532
Cattaraugus,2012,4174,298,2,40,34,222,3876,864,2940,72,79587,5244.575119052106,4870.142108635832,374.43301041627404,2.5129732242702953,50.259464485405914,42.72054481259502,278.94002789400275,1085.6044328847677,3694.070639677334,90.46703607373064
Cattaraugus,2013,3542,230,0,26,22,182,3312,618,2570,124,79338,4464.443268043056,4174.544354533768,289.8989135092894,0.0,32.77118152713706,27.729461292192894,229.3982706899594,778.9457762988732,3239.3052509516247,156.29332728326906
Cattaraugus,2014,2894,266,6,34,16,210,2628,522,2004,102,79128,3657.3652815691034,3321.2010919017284,336.1641896673744,7.582650894752806,42.9683550702659,20.220402386007482,265.3927813163482,659.6906278434941,2532.605398847437,128.9050652107977
Cattaraugus,2015,2596,250,2,106,18,124,2346,428,1850,68,78482,3307.7648377972014,2989.2204581942356,318.5443796029663,2.54835503682373,135.0628169516577,22.935195331413574,157.99801228307126,545.3479778802782,2357.2284090619505,86.64407125200684
Cattaraugus,2016,2524,276,0,112,16,148,2248,408,1748,92,78356,3221.195568941753,2868.9570677421,352.2385011996529,0.0,142.93736280565622,20.41962325795089,188.88151513604575,520.7003930777477,2230.8438409311348,117.41283373321762
Cattaraugus,2017,2352,260,4,96,24,136,2092,380,1646,66,77947,3017.434923730227,2683.8749406648108,333.55998306541625,5.13169204716025,123.160609131846,30.7901522829615,174.4775296034485,487.51074448022376,2111.691277406443,84.67291877814412
Cattaraugus,2018,2190,244,4,72,16,152,1946,300,1554,92,77599,2822.201317027281,2507.764275312826,314.43704171445506,5.154705601876313,92.78470083377363,20.618822407505252,195.87881287129989,386.6029201407235,2002.6031263289476,118.5582288431552
Cattaraugus,2019,1868,302,0,68,16,218,1566,246,1224,96,77184,2420.190713101161,2028.9179104477612,391.2728026533997,0.0,88.10116086235489,20.729684908789388,282.4419568822554,318.7189054726368,1585.8208955223881,124.37810945273631
Cattaraugus,2020,1728,248,2,74,12,160,1480,274,1098,108,76977,2244.826376709926,1922.652220793224,322.17415591670243,2.5981786767476,96.1326110396612,15.5890720604856,207.854294139808,355.9504787144212,1426.4000935344322,140.30164854437038
Cattaraugus,2021,2134,304,2,62,20,220,1830,260,1432,138,76560,2787.3563218390805,2390.282131661442,397.07419017763846,2.6123301985370952,80.98223615464995,26.123301985370954,287.35632183908046,339.60292580982235,1870.4284221525602,180.25078369905955
Cattaraugus,2022,2626,370,0,76,36,258,2256,278,1836,142,76032,3453.808922558923,2967.1717171717173,486.6372053872054,0.0,99.95791245791246,47.34848484848485,339.3308080808081,365.6355218855219,2414.772727272727,186.763468013468
Cattaraugus,2023,2336,298,2,70,38,188,2038,326,1624,88,75671,3087.047878315339,2693.237832194632,393.8100461207067,2.643020443763133,92.50571553170964,50.21738843149952,248.44392171373448,430.8123323333906,2146.132600335664,116.29289952557784
Cattaraugus,2024,2450,292,0,50,54,188,2158,330,1732,96,75448,3247.269642667798,2860.2481179090237,387.02152475877426,0.0,66.27080903403669,71.57247375675962,249.17824196797793,437.38733962464215,2295.620824939031,127.23995334535044
Cayuga,1990,4662,392,4,36,38,314,4270,1140,3024,106,82446,5654.610290371879,5179.147563253524,475.46272711835627,4.851660480799554,43.66494432719598,46.09077456759576,380.85534774276493,1382.7232370278728,3667.8553234844626,128.56900274118817
Cayuga,1991,5108,432,6,34,56,336,4676,984,3592,100,82880,6163.127413127413,5641.891891891892,521.2355212355212,7.239382239382239,41.02316602316603,67.56756756756756,405.4054054054054,1187.2586872586871,4333.976833976834,120.65637065637065
Cayuga,1992,4712,420,2,26,44,348,4292,1008,3210,74,82889,5684.710878403648,5178.00914475986,506.7017336437887,2.412865398303756,31.367250177948822,53.08303876268262,419.83857930485345,1216.084160745093,3872.648964277528,89.27601973723897
Cayuga,1993,4406,410,4,32,46,328,3996,814,3138,44,82959,5311.057269253486,4816.837232849962,494.2200364035246,4.821658891741704,38.57327113393363,55.44907725502959,395.37602912281966,981.2075844694366,3782.5914005713666,53.03824780915874
Cayuga,1994,4196,372,6,30,66,270,3824,776,2968,80,82933,5059.505866181134,4610.951008645533,448.554857535601,7.234755766703243,36.17377883351621,79.58231343373566,325.5640095016459,935.695079160286,3578.792519262537,96.4634102227099
Cayuga,1995,4914,466,2,30,60,374,4448,920,3444,84,82964,5923.050961862977,5361.361554409142,561.6894074538353,2.410684152162384,36.16026228243575,72.3205245648715,450.7979364543658,1108.9147099946965,4151.198110023624,101.24873439082012
Cayuga,1996,4504,326,4,34,48,240,4178,784,3312,82,82846,5436.593197016151,5043.092002027859,393.5011949882915,4.82823552132873,41.040001931294206,57.93882625594476,289.6941312797238,946.3341621804311,3997.7790116601886,98.97882818723897
Cayuga,1997,4274,336,4,28,34,270,3938,946,2918,74,82693,5168.514868247615,4762.1926886193505,406.3221796282636,4.837168805098376,33.86018163568863,41.11593484333619,326.5088943441404,1143.990422405766,3528.714643319265,89.48762289431995
