County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Population,Index_Total_Rate,Property_Total_Rate,Violent_Total_Rate,Murder_Rate,Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,Burglary_Rate,Larceny_Rate,Motor_Vehicle_Theft_Rate
Cattaraugus,2023,2336,298,2,70,38,188,2038,326,1624,88,75671,3087.05,2693.24,393.81,2.64,92.51,50.22,248.44,430.81,2146.13,116.29
Cattaraugus,2024,2450,292,0,50,54,188,2158,330,1732,96,75448,3247.27,2860.25,387.02,0.0,66.27,71.57,249.18,437.39,2295.62,127.24
Cayuga,1990,4662,392,4,36,38,314,4270,1140,3024,106,82446,5654.61,5179.15,475.46,4.85,43.66,46.09,380.86,1382.72,3667.86,128.57
Cayuga,1991,5108,432,6,34,56,336,4676,984,3592,100,82880,6163.13,5641.89,521.24,7.24,41.02,67.57,405.41,1187.26,4333.98,120.66
Cayuga,1992,4712,420,2,26,44,348,4292,1008,3210,74,82889,5684.71,5178.01,506.7,2.41,31.37,53.08,419.84,1216.08,3872.65,89.28
Cayuga,1993,4406,410,4,32,46,328,3996,814,3138,44,82959,5311.06,4816.84,494.22,4.82,38.57,55.45,395.38,981.21,3782.59,53.04
Cayuga,1994,4196,372,6,30,66,270,3824,776,2968,80,82933,5059.51,4610.95,448.55,7.23,36.17,79.58,325.56,935.7,3578.79,96.46
Cayuga,1995,4914,466,2,30,60,374,4448,920,3444,84,82964,5923.05,5361.36,561.69,2.41,36.16,72.32,450.8,1108.91,4151.2,101.25
Cayuga,1996,4504,326,4,34,48,240,4178,784,3312,82,82846,5436.59,5043.09,393.5,4.83,41.04,57.94,289.69,946.33,3997.78,98.98
Cayuga,1997,4274,336,4,28,34,270,3938,946,2918,74,82693,5168.51,4762.19,406.32,4.84,33.86,41.12,326.51,1143.99,3528.71,89.49
Cayuga,1998,4064,356,0,20,38,298,3708,786,2812,110,82497,4926.24,4494.71,431.53,0.0,24.24,46.06,361.23,952.76,3408.61,133.34
Cayuga,1999,3992,358,2,26,44,286,3634,684,2888,62,82034,4866.27,4429.87,436.4,2.44,31.69,53.64,348.64,833.8,3520.49,75.58
Cayuga,2000,3798,350,0,18,56,276,3448,622,2750,76,81871,4639.01,4211.5,427.5,0.0,21.99,68.4,337.12,759.73,3358.94,92.83
Cayuga,2001,3812,354,2,30,38,284,3458,612,2760,86,81313,4688.06,4252.7,435.35,2.46,36.89,46.73,349.27,752.65,3394.29,105.76
Cayuga,2002,3688,330,4,38,42,246,3358,684,2624,50,81401,4530.66,4125.26,405.4,4.91,46.68,51.6,302.21,840.28,3223.55,61.42
Cayuga,2003,3626,372,2,64,36,270,3254,680,2522,52,81395,4454.82,3997.79,457.03,2.46,78.63,44.23,331.72,835.43,3098.47,63.89
Cayuga,2004,3540,262,4,28,40,190,3278,636,2582,60,81284,4355.1,4032.77,322.33,4.92,34.45,49.21,233.75,782.44,3176.52,73.82
Cayuga,2005,3696,276,4,48,46,178,3420,732,2644,44,81104,4557.11,4216.81,340.3,4.93,59.18,56.72,219.47,902.54,3260.01,54.25
Cayuga,2006,3920,352,0,28,50,274,3568,704,2776,88,80892,4845.97,4410.82,435.15,0.0,34.61,61.81,338.72,870.3,3431.74,108.79
Cayuga,2007,3694,344,2,42,44,256,3350,588,2680,82,80629,4581.48,4154.83,426.65,2.48,52.09,54.57,317.5,729.27,3323.87,101.7
Cayuga,2008,3706,294,0,28,32,234,3412,718,2646,48,80482,4604.76,4239.46,365.3,0.0,34.79,39.76,290.75,892.12,3287.69,59.64
Cayuga,2009,3320,372,4,46,56,266,2948,650,2252,46,80172,4141.1,3677.09,464.0,4.99,57.38,69.85,331.79,810.76,2808.96,57.38
Cayuga,2010,3530,316,0,26,28,262,3214,610,2552,52,79906,4417.69,4022.23,395.46,0.0,32.54,35.04,327.89,763.4,3193.75,65.08
Cayuga,2011,3434,364,6,62,34,262,3070,612,2390,68,79713,4307.95,3851.32,456.64,7.53,77.78,42.65,328.68,767.75,2998.26,85.31
Cayuga,2012,3616,282,2,26,42,212,3334,610,2632,92,79535,4546.43,4191.87,354.56,2.51,32.69,52.81,266.55,766.96,3309.23,115.67
Cayuga,2013,3034,256,4,52,46,154,2778,538,2218,22,79129,3834.25,3510.72,323.52,5.06,65.72,58.13,194.62,679.9,2803.02,27.8
Cayuga,2014,3112,276,0,46,30,200,2836,464,2302,70,78803,3949.09,3598.85,350.24,0.0,58.37,38.07,253.8,588.81,2921.21,88.83
Cayuga,2015,3106,392,0,134,28,230,2714,448,2198,68,78349,3964.31,3463.99,500.33,0.0,171.03,35.74,293.56,571.8,2805.4,86.79
Cayuga,2016,2856,368,2,128,34,204,2488,482,1944,62,77728,3674.35,3200.91,473.45,2.57,164.68,43.74,262.45,620.11,2501.03,79.77
Cayuga,2017,2742,496,2,162,46,286,2246,380,1816,50,77532,3536.6,2896.87,639.74,2.58,208.95,59.33,368.88,490.12,2342.26,64.49
Cayuga,2018,2476,394,0,94,60,240,2082,270,1724,88,77164,3208.75,2698.15,510.6,0.0,121.82,77.76,311.03,349.9,2234.2,114.04
Cayuga,2019,2438,312,2,124,28,158,2126,256,1794,76,76497,3187.05,2779.19,407.86,2.61,162.1,36.6,206.54,334.65,2345.19,99.35
Cayuga,2020,2600,430,4,140,38,248,2170,334,1712,124,76107,3416.24,2851.25,564.99,5.26,183.95,49.93,325.86,438.86,2249.46,162.93
Cayuga,2021,2076,336,6,132,24,174,1740,240,1400,100,75426,2752.37,2306.9,445.47,7.95,175.01,31.82,230.69,318.19,1856.12,132.58
Cayuga,2022,1954,236,6,80,26,124,1718,214,1394,110,74730,2614.75,2298.94,315.8,8.03,107.05,34.79,165.93,286.36,1865.38,147.2
Cayuga,2023,1978,334,0,120,30,184,1644,222,1350,72,74563,2652.79,2204.85,447.94,0.0,160.94,40.23,246.77,297.73,1810.55,96.56
Cayuga,2024,1412,280,0,72,16,192,1132,126,946,60,74642,1891.7,1516.57,375.12,0.0,96.46,21.44,257.23,168.81,1267.38,80.38
Chautauqua,1990,11426,458,4,52,82,320,10968,2038,8680,250,142054,8043.42,7721.01,322.41,2.82,36.61,57.72,225.27,1434.67,6110.35,175.99
Chautauqua,1991,10944,454,8,48,86,312,10490,2290,7962,238,142680,7670.31,7352.12,318.19,5.61,33.64,60.27,218.67,1604.99,5580.32,166.81
Chautauqua,1992,10634,592,4,38,90,460,10042,2012,7720,310,142603,7457.07,7041.93,415.14,2.8,26.65,63.11,322.57,1410.91,5413.63,217.39
Chautauqua,1993,9940,790,6,46,70,668,9150,1878,7034,238,143131,6944.69,6392.75,551.94,4.19,32.14,48.91,466.71,1312.08,4914.38,166.28
Chautauqua,1994,10502,900,2,48,156,694,9602,1898,7398,306,143041,7341.95,6712.76,629.19,1.4,33.56,109.06,485.18,1326.89,5171.94,213.92
Chautauqua,1995,10850,798,6,46,164,582,10052,2316,7398,338,142542,7611.79,7051.96,559.83,4.21,32.27,115.05,408.3,1624.78,5190.05,237.12
Chautauqua,1996,10302,682,8,56,220,398,9620,2200,7084,336,142476,7230.69,6752.01,478.68,5.61,39.3,154.41,279.35,1544.12,4972.07,235.83
Chautauqua,1997,9338,796,2,74,128,592,8542,2066,6158,318,141531,6597.85,6035.43,562.42,1.41,52.29,90.44,418.28,1459.75,4350.99,224.69
Chautauqua,1998,8856,780,8,72,134,566,8076,1708,6128,240,140784,6290.49,5736.45,554.04,5.68,51.14,95.18,402.03,1213.21,4352.77,170.47
Chautauqua,1999,7594,622,2,50,68,502,6972,1592,5150,230,140087,5420.92,4976.91,444.01,1.43,35.69,48.54,358.35,1136.44,3676.29,164.18
Chautauqua,2000,7892,574,6,74,74,420,7318,1546,5530,242,139593,5653.58,5242.38,411.2,4.3,53.01,53.01,300.87,1107.51,3961.52,173.36
Chautauqua,2001,7262,700,8,88,116,488,6562,1280,5036,246,138730,5234.63,4730.05,504.58,5.77,63.43,83.62,351.76,922.66,3630.07,177.32
Chautauqua,2002,7150,678,4,60,116,498,6472,1318,4894,260,138346,5168.2,4678.13,490.08,2.89,43.37,83.85,359.97,952.68,3537.51,187.93
Chautauqua,2003,7932,694,4,70,146,474,7238,1430,5508,300,137587,5765.08,5260.67,504.41,2.91,50.88,106.11,344.51,1039.34,4003.29,218.04
Chautauqua,2004,7608,694,2,84,142,466,6914,1498,5202,214,137174,5546.24,5040.31,505.93,1.46,61.24,103.52,339.71,1092.04,3792.26,156.01
Chautauqua,2005,8006,780,6,80,152,542,7226,1626,5386,214,136139,5880.75,5307.81,572.94,4.41,58.76,111.65,398.12,1194.37,3956.25,157.19
Chautauqua,2006,7304,660,4,90,120,446,6644,1522,4912,210,135640,5384.84,4898.26,486.58,2.95,66.35,88.47,328.81,1122.09,3621.35,154.82
Chautauqua,2007,7610,682,2,100,96,484,6928,1638,5080,210,135481,5617.02,5113.63,503.39,1.48,73.81,70.86,357.25,1209.03,3749.6,155.0
Chautauqua,2008,7468,640,12,78,110,440,6828,1672,4980,176,135229,5522.48,5049.21,473.27,8.87,57.68,81.34,325.37,1236.42,3682.64,130.15
Chautauqua,2009,7194,512,4,70,90,348,6682,1334,5226,122,135197,5321.12,4942.42,378.71,2.96,51.78,66.57,257.4,986.71,3865.47,90.24
Chautauqua,2010,7730,624,4,84,130,406,7106,1656,5280,170,134760,5736.12,5273.08,463.05,2.97,62.33,96.47,301.28,1228.85,3918.08,126.15
Chautauqua,2011,7374,606,2,68,132,404,6768,1724,4870,174,134400,5486.61,5035.71,450.89,1.49,50.6,98.21,300.6,1282.74,3623.51,129.46
Chautauqua,2012,7696,618,4,62,120,432,7078,1636,5268,174,133644,5758.58,5296.16,462.42,2.99,46.39,89.79,323.25,1224.15,3941.82,130.2
Chautauqua,2013,7274,548,4,60,130,354,6726,1552,5080,94,133333,5455.51,5044.51,411.0,3.0,45.0,97.5,265.5,1164.0,3810.01,70.5
Chautauqua,2014,7070,592,6,64,132,390,6478,1480,4800,198,132379,5340.73,4893.53,447.2,4.53,48.35,99.71,294.61,1118.0,3625.95,149.57
Chautauqua,2015,6620,708,6,146,156,400,5912,1288,4428,196,131307,5041.62,4502.43,539.19,4.57,111.19,118.81,304.63,980.91,3372.25,149.27
Chautauqua,2016,6656,712,8,168,130,406,5944,1454,4280,210,130173,5113.2,4566.23,546.96,6.15,129.06,99.87,311.89,1116.98,3287.93,161.32
Chautauqua,2017,5582,696,8,132,114,442,4886,1026,3696,164,129425,4312.92,3775.16,537.76,6.18,101.99,88.08,341.51,792.74,2855.71,126.71
Chautauqua,2018,5308,718,4,190,106,418,4590,950,3486,154,128655,4125.76,3567.68,558.08,3.11,147.68,82.39,324.9,738.41,2709.57,119.7
Chautauqua,2019,5592,610,4,140,66,400,4982,1082,3754,146,127913,4371.72,3894.83,476.89,3.13,109.45,51.6,312.71,845.89,2934.81,114.14
Chautauqua,2020,5884,800,2,166,72,560,5084,1086,3842,156,127383,4619.14,3991.11,628.03,1.57,130.32,56.52,439.62,852.55,3016.1,122.47
Chautauqua,2021,5144,736,6,142,108,480,4408,976,3238,194,126549,4064.83,3483.24,581.59,4.74,112.21,85.34,379.3,771.24,2558.69,153.3
Chautauqua,2022,5396,712,6,144,64,498,4684,908,3518,258,125558,4297.62,3730.55,567.07,4.78,114.69,50.97,396.63,723.17,2801.89,205.48
Chautauqua,2023,4988,716,4,192,48,472,4272,770,3294,208,125061,3988.45,3415.93,572.52,3.2,153.53,38.38,377.42,615.7,2633.91,166.32
Chautauqua,2024,4472,620,14,138,62,406,3852,596,3136,120,124697,3586.29,3089.09,497.21,11.23,110.67,49.72,325.59,477.96,2514.9,96.23
Chemung,1990,7632,568,10,44,86,428,7064,1284,5494,286,95292,8009.07,7413.0,596.06,10.49,46.17,90.25,449.15,1347.44,5765.44,300.13
Chemung,1991,8380,512,2,40,92,378,7868,1498,6228,142,95001,8820.96,8282.02,538.94,2.11,42.1,96.84,397.89,1576.83,6555.72,149.47
Chemung,1992,8110,596,4,76,94,422,7514,1126,6228,160,94954,8540.98,7913.31,627.67,4.21,80.04,99.0,444.43,1185.84,6558.97,168.5
Chemung,1993,7474,476,8,62,66,340,6998,1156,5694,148,94711,7891.37,7388.79,502.58,8.45,65.46,69.69,358.99,1220.56,6011.97,156.26
Chemung,1994,7816,520,6,80,84,350,7296,1180,5994,122,94132,8303.23,7750.82,552.42,6.37,84.99,89.24,371.82,1253.56,6367.65,129.61
Chemung,1995,7090,434,2,12,78,342,6656,1044,5494,118,93675,7568.72,7105.42,463.3,2.14,12.81,83.27,365.09,1114.49,5864.96,125.97
Chemung,1996,7220,546,2,50,86,408,6674,1050,5520,104,92972,7765.78,7178.51,587.27,2.15,53.78,92.5,438.84,1129.37,5937.27,111.86
Chemung,1997,6640,516,2,32,86,396,6124,968,5048,108,92162,7204.7,6644.82,559.88,2.17,34.72,93.31,429.68,1050.32,5477.31,117.18
Chemung,1998,6128,516,6,64,72,374,5612,930,4530,152,91791,6676.04,6113.89,562.15,6.54,69.72,78.44,407.45,1013.17,4935.12,165.59
Chemung,1999,5852,550,6,52,106,386,5302,732,4428,142,91284,6410.76,5808.25,602.52,6.57,56.97,116.12,422.86,801.89,4850.8,155.56
Chemung,2000,5722,542,2,52,76,412,5180,852,4250,78,91094,6281.42,5686.43,594.99,2.2,57.08,83.43,452.28,935.3,4665.51,85.63
Chemung,2001,5628,502,0,48,68,386,5126,750,4292,84,90780,6199.6,5646.62,552.99,0.0,52.88,74.91,425.2,826.17,4727.91,92.53
Chemung,2002,6070,616,4,66,86,460,5454,796,4538,120,90613,6698.82,6019.0,679.81,4.41,72.84,94.91,507.65,878.46,5008.11,132.43
Chemung,2003,5832,554,6,86,102,360,5278,824,4292,162,90154,6468.93,5854.43,614.5,6.66,95.39,113.14,399.32,913.99,4760.74,179.69
Chemung,2004,6140,506,4,72,108,322,5634,858,4632,144,89777,6839.17,6275.55,563.62,4.46,80.2,120.3,358.67,955.7,5159.45,160.4
Chemung,2005,5626,422,10,56,92,264,5204,840,4234,130,88860,6331.31,5856.4,474.9,11.25,63.02,103.53,297.1,945.31,4764.8,146.3
Chemung,2006,5160,386,4,40,112,230,4774,844,3804,126,88732,5815.26,5380.25,435.02,4.51,45.08,126.22,259.21,951.18,4287.07,142.0
Chemung,2007,5212,448,6,28,74,340,4764,812,3812,140,88634,5880.36,5374.91,505.45,6.77,31.59,83.49,383.6,916.13,4300.83,157.95
Chemung,2008,4674,408,8,36,74,290,4266,882,3306,78,88503,5281.18,4820.18,461.0,9.04,40.68,83.61,327.67,996.58,3735.47,88.13
Chemung,2009,4252,322,8,26,58,230,3930,770,3070,90,88849,4785.65,4423.23,362.41,9.0,29.26,65.28,258.87,866.64,3455.3,101.3
Chemung,2010,4160,406,8,22,78,298,3754,798,2862,94,88927,4677.99,4221.44,456.55,9.0,24.74,87.71,335.11,897.37,3218.37,105.7
Chemung,2011,4556,354,2,26,56,270,4202,814,3306,82,89074,5114.85,4717.43,397.42,2.25,29.19,62.87,303.12,913.85,3711.52,92.06
Chemung,2012,4868,444,8,4,92,340,4424,796,3536,92,89448,5442.27,4945.89,496.38,8.94,4.47,102.85,380.11,889.9,3953.13,102.85
Chemung,2013,4402,302,0,14,74,214,4100,702,3344,54,88643,4965.99,4625.29,340.69,0.0,15.79,83.48,241.42,791.94,3772.44,60.92
Chemung,2014,4272,302,2,22,66,212,3970,686,3194,90,87779,4866.77,4522.72,344.05,2.28,25.06,75.19,241.52,781.51,3638.68,102.53
Chemung,2015,3806,318,4,54,84,176,3488,550,2858,80,87438,4352.8,3989.11,363.69,4.57,61.76,96.07,201.29,629.02,3268.6,91.49
Chemung,2016,4128,344,6,56,76,206,3784,540,3154,90,86486,4773.03,4375.27,397.75,6.94,64.75,87.88,238.19,624.38,3646.83,104.06
Chemung,2017,3134,286,8,56,64,158,2848,370,2410,68,85747,3654.94,3321.4,333.54,9.33,65.31,74.64,184.26,431.5,2810.59,79.3
Chemung,2018,2876,268,6,38,50,174,2608,396,2146,66,85081,3380.31,3065.31,314.99,7.05,44.66,58.77,204.51,465.44,2522.3,77.57
Chemung,2019,3246,356,2,38,90,226,2890,476,2348,66,84580,3837.79,3416.88,420.9,2.36,44.93,106.41,267.2,562.78,2776.07,78.03
Chemung,2020,3006,344,4,64,56,220,2662,262,2266,134,83652,3593.46,3182.23,411.23,4.78,76.51,66.94,262.99,313.2,2708.84,160.19
Chemung,2021,2670,306,16,48,38,204,2364,272,1972,120,83061,3214.51,2846.1,368.4,19.26,57.79,45.75,245.6,327.47,2374.16,144.47
Chemung,2022,2988,354,2,72,30,250,2634,304,2234,96,81535,3664.68,3230.51,434.17,2.45,88.31,36.79,306.62,372.85,2739.93,117.74
Chemung,2023,2918,330,6,56,42,226,2588,236,2288,64,81090,3598.47,3191.52,406.96,7.4,69.06,51.79,278.7,291.03,2821.56,78.92
Chemung,2024,3632,526,6,42,62,416,3106,402,2634,70,80837,4492.99,3842.3,650.69,7.42,51.96,76.7,514.62,497.3,3258.41,86.59
Chenango,1990,2356,156,4,6,2,144,2200,540,1602,58,51813,4547.12,4246.04,301.08,7.72,11.58,3.86,277.92,1042.21,3091.89,111.94
Chenango,1991,2486,194,0,18,2,174,2292,656,1584,52,52160,4766.1,4394.17,371.93,0.0,34.51,3.83,333.59,1257.67,3036.81,99.69
Chenango,1992,2630,250,4,16,12,218,2380,646,1668,66,52341,5024.74,4547.1,477.64,7.64,30.57,22.93,416.5,1234.21,3186.79,126.1
Chenango,1993,2350,280,0,4,0,276,2070,592,1432,46,52552,4471.76,3938.96,532.81,0.0,7.61,0.0,525.19,1126.5,2724.92,87.53
Chenango,1994,2712,392,0,6,28,358,2320,646,1612,62,52479,5167.78,4420.82,746.97,0.0,11.43,53.35,682.18,1230.97,3071.7,118.14
Chenango,1995,2810,338,2,18,12,306,2472,730,1680,62,52127,5390.68,4742.26,648.42,3.84,34.53,23.02,587.03,1400.43,3222.9,118.94
Chenango,1996,2836,322,4,4,6,308,2514,692,1766,56,52297,5422.87,4807.16,615.71,7.65,7.65,11.47,588.94,1323.21,3376.87,107.08
Chenango,1997,2724,262,0,6,10,246,2462,732,1684,46,52017,5236.75,4733.07,503.68,0.0,11.53,19.22,472.92,1407.23,3237.4,88.43
Chenango,1998,2158,272,2,12,4,254,1886,516,1320,50,51432,4195.83,3666.98,528.85,3.89,23.33,7.78,493.86,1003.27,2566.5,97.22
Chenango,1999,2324,306,2,14,6,284,2018,560,1426,32,51286,4531.45,3934.8,596.65,3.9,27.3,11.7,553.76,1091.92,2780.49,62.4
Chenango,2000,2346,206,2,14,12,178,2140,446,1646,48,51325,4570.87,4169.51,401.36,3.9,27.28,23.38,346.81,868.97,3207.01,93.52
Chenango,2001,2470,260,0,14,12,234,2210,508,1666,36,51109,4832.81,4324.09,508.72,0.0,27.39,23.48,457.84,993.95,3259.7,70.44
Chenango,2002,2566,234,2,18,18,196,2332,510,1770,52,51205,5011.23,4554.24,456.99,3.91,35.15,35.15,382.78,996.0,3456.69,101.55
Chenango,2003,2456,224,0,38,2,184,2232,480,1716,36,51393,4778.86,4343.0,435.86,0.0,73.94,3.89,358.03,933.98,3338.98,70.05
Chenango,2004,2192,238,0,36,22,180,1954,468,1446,40,51297,4273.15,3809.19,463.96,0.0,70.18,42.89,350.9,912.33,2818.88,77.98
Chenango,2005,2206,208,0,26,6,176,1998,394,1562,42,51154,4312.47,3905.85,406.62,0.0,50.83,11.73,344.06,770.22,3053.52,82.11
Chenango,2006,2216,192,0,28,4,160,2024,488,1504,32,51391,4312.04,3938.43,373.61,0.0,54.48,7.78,311.34,949.58,2926.58,62.27
Chenango,2007,1940,94,6,36,2,50,1846,424,1374,48,51463,3769.7,3587.04,182.66,11.66,69.95,3.89,97.16,823.89,2669.88,93.27
Chenango,2008,1868,82,4,36,6,36,1786,366,1382,38,51326,3639.48,3479.72,159.76,7.79,70.14,11.69,70.14,713.09,2692.59,74.04
Chenango,2009,1994,106,0,22,14,70,1888,422,1430,36,50639,3937.68,3728.35,209.32,0.0,43.44,27.65,138.23,833.35,2823.91,71.09
Chenango,2010,1966,108,0,32,8,68,1858,382,1444,32,50412,3899.87,3685.63,214.23,0.0,63.48,15.87,134.89,757.76,2864.4,63.48
Chenango,2011,2144,114,0,34,6,74,2030,456,1538,36,50239,4267.6,4040.69,226.92,0.0,67.68,11.94,147.3,907.66,3061.37,71.66
Chenango,2012,2046,116,0,34,20,62,1930,366,1514,50,49975,4094.05,3861.93,232.12,0.0,68.03,40.02,124.06,732.37,3029.51,100.05
Chenango,2013,1852,96,4,26,8,58,1756,328,1404,24,49600,3733.87,3540.32,193.55,8.06,52.42,16.13,116.94,661.29,2830.65,48.39
Chenango,2014,1818,100,6,16,10,68,1718,354,1342,22,49484,3673.91,3471.83,202.09,12.13,32.33,20.21,137.42,715.38,2711.99,44.46
Chenango,2015,1698,202,0,130,2,70,1496,282,1166,48,48973,3467.22,3054.74,412.47,0.0,265.45,4.08,142.94,575.83,2380.9,98.01
Chenango,2016,1932,198,0,102,14,82,1734,344,1370,20,48538,3980.39,3572.46,407.93,0.0,210.14,28.84,168.94,708.72,2822.53,41.2
Chenango,2017,1430,166,6,92,6,62,1264,248,994,22,48089,2973.65,2628.46,345.19,12.48,191.31,12.48,128.93,515.71,2067.0,45.75
Chenango,2018,1428,174,2,104,8,60,1254,218,1006,30,47784,2988.45,2624.31,364.14,4.19,217.65,16.74,125.57,456.22,2105.31,62.78
Chenango,2019,1574,222,0,120,4,98,1352,302,1014,36,47549,3310.27,2843.38,466.89,0.0,252.37,8.41,206.1,635.13,2132.54,75.71
Chenango,2020,1572,226,2,104,14,106,1346,292,1002,52,47071,3339.64,2859.51,480.13,4.25,220.94,29.74,225.19,620.34,2128.7,110.47
Chenango,2021,1548,200,0,122,8,70,1348,254,1036,58,46604,3321.6,2892.46,429.15,0.0,261.78,17.17,150.2,545.02,2222.99,124.45
Chenango,2022,1738,190,0,90,10,90,1548,280,1236,32,46334,3751.03,3340.96,410.07,0.0,194.24,21.58,194.24,604.31,2667.59,69.06
Chenango,2023,966,136,0,66,8,62,830,186,618,26,45904,2104.39,1808.12,296.27,0.0,143.78,17.43,135.06,405.19,1346.29,56.64
Chenango,2024,936,134,0,64,2,68,802,120,650,32,45793,2043.98,1751.36,292.62,0.0,139.76,4.37,148.49,262.05,1419.43,69.88
Clinton,1990,4442,484,0,22,20,442,3958,1058,2820,80,86160,5155.52,4593.78,561.75,0.0,25.53,23.21,513.0,1227.95,3272.98,92.85
Clinton,1991,5032,538,2,34,12,490,4494,1050,3360,84,86086,5845.32,5220.36,624.96,2.32,39.5,13.94,569.2,1219.71,3903.07,97.58
Clinton,1992,4138,420,4,22,10,384,3718,888,2794,36,85555,4836.65,4345.74,490.91,4.68,25.71,11.69,448.83,1037.93,3265.74,42.08
Clinton,1993,3804,362,6,32,4,320,3442,682,2674,86,86420,4401.76,3982.87,418.88,6.94,37.03,4.63,370.28,789.17,3094.19,99.51
Clinton,1994,3862,448,2,28,10,408,3414,818,2534,62,86444,4467.63,3949.38,518.25,2.31,32.39,11.57,471.98,946.28,2931.38,71.72
Clinton,1995,3746,580,12,20,16,532,3166,642,2468,56,82914,4517.93,3818.41,699.52,14.47,24.12,19.3,641.63,774.3,2976.58,67.54
Clinton,1996,3970,714,2,14,4,694,3256,858,2334,64,80440,4935.36,4047.74,887.62,2.49,17.4,4.97,862.75,1066.63,2901.54,79.56
Clinton,1997,3832,708,2,24,20,662,3124,864,2208,52,80191,4778.59,3895.7,882.89,2.49,29.93,24.94,825.53,1077.43,2753.43,64.85
Clinton,1998,2746,498,0,18,12,468,2248,578,1622,48,79926,3435.68,2812.6,623.08,0.0,22.52,15.01,585.54,723.17,2029.38,60.06
Clinton,1999,2884,428,0,10,8,410,2456,474,1940,42,79875,3610.64,3074.8,535.84,0.0,12.52,10.02,513.3,593.43,2428.79,52.58
Clinton,2000,2830,478,2,28,2,446,2352,586,1726,40,79891,3542.33,2944.01,598.32,2.5,35.05,2.5,558.26,733.5,2160.44,50.07
Clinton,2001,2902,404,0,34,14,356,2498,730,1718,50,80320,3613.05,3110.06,502.99,0.0,42.33,17.43,443.23,908.86,2138.94,62.25
Clinton,2002,3104,462,4,44,24,390,2642,592,1996,54,80707,3846.01,3273.57,572.44,4.96,54.52,29.74,483.23,733.52,2473.14,66.91
Clinton,2003,3198,334,0,60,10,264,2864,858,1922,84,81396,3928.94,3518.6,410.34,0.0,73.71,12.29,324.34,1054.11,2361.3,103.2
Clinton,2004,3176,374,0,54,18,302,2802,848,1882,72,81803,3882.5,3425.3,457.2,0.0,66.01,22.0,369.18,1036.64,2300.65,88.02
Clinton,2005,4022,346,4,48,32,262,3676,902,2722,52,82233,4890.98,4470.22,420.76,4.86,58.37,38.91,318.61,1096.88,3310.11,63.23
Clinton,2006,3610,256,4,52,12,188,3354,926,2360,68,82547,4373.27,4063.14,310.13,4.85,62.99,14.54,227.75,1121.79,2858.98,82.38
Clinton,2007,4030,442,2,42,20,378,3588,822,2678,88,82556,4881.53,4346.14,535.39,2.42,50.87,24.23,457.87,995.69,3243.86,106.59
Clinton,2008,3638,284,2,60,12,210,3354,706,2574,74,82401,4414.99,4070.34,344.66,2.43,72.81,14.56,254.85,856.79,3123.75,89.8
Clinton,2009,3396,266,2,38,24,202,3130,778,2284,68,82280,4127.37,3804.08,323.29,2.43,46.18,29.17,245.5,945.55,2775.89,82.64
Clinton,2010,3660,174,6,42,22,104,3486,646,2764,76,82098,4458.09,4246.14,211.94,7.31,51.16,26.8,126.68,786.86,3366.71,92.57
Clinton,2011,3380,148,2,32,12,102,3232,612,2568,52,81726,4135.77,3954.68,181.09,2.45,39.16,14.68,124.81,748.84,3142.21,63.63
Clinton,2012,3370,180,0,30,14,136,3190,548,2566,76,81715,4124.09,3903.81,220.28,0.0,36.71,17.13,166.43,670.62,3140.18,93.01
Clinton,2013,3332,222,6,42,18,156,3110,524,2508,78,81521,4087.29,3814.97,272.32,7.36,51.52,22.08,191.36,642.78,3076.51,95.68
Clinton,2014,2616,136,6,38,10,82,2480,394,2040,46,81468,3211.08,3044.14,166.94,7.36,46.64,12.27,100.65,483.63,2504.05,56.46
Clinton,2015,2502,230,0,118,12,100,2272,344,1880,48,80724,3099.45,2814.53,284.92,0.0,146.18,14.87,123.88,426.14,2328.92,59.46
Clinton,2016,2790,270,0,134,8,128,2520,402,2080,38,80478,3466.79,3131.29,335.5,0.0,166.51,9.94,159.05,499.52,2584.56,47.22
